1851.687181,1852.205899,1851.76574,1848.86869,1849.95122,1850.591889,1851.790414,1851.737663,1853.905559,1853.114294,1851.302326,1851.54878,1851.449518,1848.865003,1847.414634,1849.674702,1850.606353,1852.276801,1852.934487,1854.321894,1849.694838,1849.310267,1850.618548,1849.934203,1852.61004,1850.708452,1849.305729,1848.040839,1846.826432,1849.875213,1851.8616,1853.129892,1853.133579,1852.26886,1850.844867,1850.025808,1851.572887,1850.883154,1852.097561,1851.225752,1851.247306,1851.752694,1850.437039,1850.645491,1853.096994,1853.321044,1853.738514,1853.163074,1853.198242,1850.303176,1850.817924,1850.411514,1851.153432,1850.393647,1851.489507,1850.651446,1850.697391,1850.102666,1851.322745,1849.851106,1852.213273,1852.179807,1850.826716,1850.715825,1850.697391,1848.95207,1851.12422,1851.088486,1852.977311,1851.385706,1851.507374,1853.012762,1851.340045,1850.446115,1851.452921,1850.62734,1850.066931,1851.922008,1851.909246,1851.760635,1852.984402,1852.81367,1851.166194,1851.003971,1850.863868,1852.540272,1853.929665,1854.501702,1851.312252,1851.414351,1850.653999,1852.852524,1853.484969,1849.429665,1848.1384,1848.294952,1849.298922,1850.002552,1848.097845,1850.970788,1852.361032,1851.937039,1854.199943,1856.23823,1856.310834,1853.196824,1854.799773,1854.085649,1848.182643,1849.751843,1848.752694,1851.002269,1849.632728,1849.574589,1848.673568,1845.724901,1849.295235,1850.580261,1849.824447,1850.68633,1850.439875,1852.077708,1853.007374,1852.235961,1851.190868,1848.905559,1851.533182,1849.915769,1851.66506,1852.870959,1853.541974,1855.74135,1854.170732,1852.435905,1851.277935,1849.292399,1851.77198,1854.103517,1854.762621,1854.785876,1852.139251,1848.385706,1846.160522,1849.307147,1850.860465,1851.01418,1852.000567,1851.5346,1849.266591,1849.360749,1853.249291,1853.667328,1852.986103,1850.784458,1849.332104,1849.388259,1849.669314,1851.02042,1850.922575,1852.701929,1850.619399,1852.217527,1852.184628,1851.072036,1851.549915,1852.626205,1850.08962,1850.397901,1851.74844,1849.701361,1848.707601,1850.701645,1850.793534,1853.798922,1852.492626,1852.386273,1850.779637,1853.960295,1853.567499,1852.103233,1851.277368,1849.082813,1848.148894,1850.11401,1849.9135,1847.450085,1848.545944,1847.621668,1850.638968,1850.946115
1855.407867,1857.01331,1856.107069,1854.654244,1852.171547,1853.177758,1851.740018,1854.319728,1856.284531,1857.156463,1853.939959,1854.844425,1855.877551,1854.893818,1852.805679,1853.25732,1853.87134,1853.085773,1854.177462,1857.870157,1856.623188,1855.796214,1854.987873,1854.632653,1858.069802,1856.906537,1854.792369,1854.506063,1854.916297,1855.562851,1857.707779,1857.135167,1858.374445,1856.329193,1854.541556,1854.863946,1855.877551,1854.024549,1854.261461,1854.771369,1852.636794,1852.395741,1852.421473,1853.81189,1856.660455,1857.94617,1855.398699,1856.33984,1855.223602,1853.179828,1855.242532,1855.905353,1857.230405,1857.099379,1857.545401,1855.956226,1857.104111,1858.902987,1858.008282,1856.999408,1858.143744,1856.704821,1853.535049,1852.119787,1854.689737,1853.915705,1855.669329,1854.846199,1855.679385,1856.485064,1855.769595,1856.142561,1854.762496,1855.424431,1855.24549,1855.321798,1855.459923,1855.683821,1856.586513,1857.154392,1857.565809,1857.593907,1857.138125,1856.429755,1854.870157,1854.436261,1855.321503,1855.380952,1852.452233,1851.812186,1854.454008,1855.490092,1854.589766,1855.598048,1852.098787,1852.388051,1854.906537,1856.780243,1856.26294,1855.895001,1854.900917,1854.105294,1856.176871,1854.279799,1853.777285,1853.822242,1856.263236,1855.375629,1854.821946,1856.52588,1855.339249,1856.760426,1855.756285,1857.325052,1855.122745,1852.247264,1854.416741,1854.095238,1853.21887,1854.351671,1855.012718,1856.049098,1856.508134,1855.485064,1854.533274,1853.92517,1856.861284,1853.709553,1855.960663,1857.217391,1857.589175,1858.942325,1856.120674,1855.64685,1854.754806,1855.4685,1855.366755,1855.223898,1856.482697,1855.036971,1858.514049,1855.098492,1854.401361,1858.139012,1856.547175,1855.45105,1856.425022,1856.336587,1854.986986,1853.528838,1855.366755,1854.91541,1856.241053,1855.92517,1856.086069,1854.755989,1854.888199,1854.266193,1853.822538,1854.05945,1852.373854,1855.132209,1854.879621,1855.857439,1855.574386,1857.222124,1855.815735,1856.453416,1855.377995,1851.9231,1855.069506,1858.12659,1854.604555,1857.937297,1855.176871,1854.432712,1852.648329,1855.43567,1856.53357,1857.396332,1857.559894,1856.121266,1855.976634,1857.379474,1855.947649,1855.659864,1853.176871,1852.467317,1854.590654,1854.538302
1853.857183,1853.130036,1851.224507,1849.435954,1849.717422,1851.197555,1852.9611,1851.569047,1852.956655,1850.971103,1849.973882,1853.43651,1854.13337,1854.236732,1855.438733,1857.41067,1853.921923,1856.702417,1855.621006,1857.536816,1857.833565,1858.178383,1857.499305,1859.016393,1860.611559,1857.914421,1855.480689,1855.323979,1854.507085,1855.600167,1855.348708,1856.120867,1855.664629,1854.404279,1854.990553,1855.617116,1857.359822,1856.545151,1853.582384,1854.799111,1852.618227,1850.858016,1850.898861,1851.780217,1857.105029,1857.95471,1855.679911,1855.843846,1855.156154,1855.499028,1854.820784,1854.519589,1858.140317,1858.2384,1860.295082,1859.137816,1856.216449,1855.88469,1856.507919,1852.715199,1851.152265,1850.125868,1850.565157,1851.68269,1852.715754,1854.243957,1853.604612,1852.263129,1851.548486,1850.755488,1849.411503,1851.291748,1852.263129,1852.896638,1851.795221,1851.686024,1854.327035,1856.083634,1853.954154,1855.561545,1855.185607,1856.306196,1856.132259,1855.618783,1856.187552,1854.856349,1856.078355,1858.102806,1857.575715,1856.683245,1857.002501,1856.889414,1856.190331,1854.788552,1854.422617,1853.074465,1855.138372,1853.273965,1852.220339,1853.554043,1851.557933,1852.89247,1853.312309,1852.534871,1853.412892,1851.009725,1849.958877,1853.225063,1852.529869,1851.150042,1854.374548,1855.054737,1855.405946,1853.421784,1852.368158,1851.308419,1853.458739,1854.77716,1857.081689,1856.822729,1855.28369,1852.808558,1852.811059,1851.810503,1853.241178,1852.343707,1853.584607,1854.591275,1853.288969,1850.687413,1852.879967,1850.870797,1852.145318,1855.863573,1853.805502,1853.774382,1855.450681,1857.450125,1854.062517,1853.971381,1854.033898,1856.031675,1855.10753,1856.702695,1857.269797,1856.245346,1855.577383,1855.635454,1853.537371,1852.894971,1854.216449,1854.069742,1855.765213,1856.54793,1856.079189,1856.322867,1856.476799,1855.660183,1857.219783,1856.525424,1856.581273,1855.845513,1858.680189,1855.780772,1855.501806,1855.750486,1855.853293,1852.338705,1852.98833,1855.177271,1853.093081,1853.996666,1852.788275,1854.998889,1855.063629,1856.388163,1854.514865,1855.41456,1856.633787,1855.38344,1855.913309,1855.65546,1854.323979,1855.187274,1856.665463,1853.705474,1852.709642,1854.120311,1854.413726,1856.202556
2123.311884,2123.45932,2122.265286,2120.430966,2121.976824,2119.896696,2119.042899,2117.829142,2121.377712,2120.848619,2123.086538,2125.253945,2128.794872,2130.921351,2129.694773,2129.226085,2127.879931,2124.243836,2123.352071,2123.872781,2127.114398,2130.325444,2129.460059,2130.739645,2133.744083,2134.288215,2130.147682,2127.490878,2128.578402,2125.623767,2126.437623,2126.214497,2126.652367,2124.01997,2123.153846,2125.776134,2128.026627,2122.903353,2123.260355,2122.852811,2122.683925,2119.197239,2118.833333,2120.114645,2125.701677,2124.203649,2122.492357,2123.954635,2125.11859,2124.529586,2126.430966,2125.196252,2127.207347,2127.085306,2127.429241,2127.687623,2124.888807,2124.063116,2120.920365,2118.569773,2118.847633,2120.19428,2121.669625,2123.263067,2126.004191,2125.566321,2124.045611,2123.274408,2121.531312,2121.18787,2123.224852,2123.955868,2121.827663,2123.988659,2126.321006,2127.208826,2126.230276,2126.032544,2124.324704,2122.372041,2123.926282,2125.015286,2124.287968,2124.283284,2123.83284,2121.357002,2118.699704,2120.084813,2122.620316,2122.977811,2125.155325,2127.467209,2125.483235,2124.6107,2125.620069,2121.817554,2121.940828,2121.874753,2119.107249,2121.712278,2121.571006,2124.282051,2123.133136,2120.800789,2119.784517,2116.099852,2118.979536,2116.90927,2119.707347,2126.172584,2128.934172,2129.261095,2128.286489,2128.28427,2126.230276,2124.494329,2124.875247,2127.142505,2128.033777,2125.339497,2123.314842,2121.433432,2123.446992,2121.732002,2120.92431,2119.865385,2121.472387,2124.005424,2123.650641,2121.085799,2120.947485,2120.47288,2120.10355,2121.325197,2119.415187,2125.088757,2125.155819,2125.640533,2120.75074,2118.90212,2123.82569,2125.128452,2128.514546,2128.321992,2125.25641,2125.270957,2126.165434,2127.434665,2120.672584,2120.539694,2121.066568,2122.458087,2123.255178,2126.172337,2127.830375,2126.006903,2127.360454,2126.700444,2127.823964,2127.54142,2125.911982,2127.186637,2124.770464,2122.028353,2124.443294,2124.268984,2128.133876,2126.919625,2127.5286,2124.801529,2125.411982,2128.073471,2126.864892,2125.100838,2123.361686,2130.094675,2125.216469,2128.139793,2128.509615,2130.230276,2128.331114,2127.252219,2127.939596,2127.619576,2129.461045,2129.044132,2128.641026,2128.858481,2131.002959,2130.518984
1001.424714,1001.111111,1002.163032,999.3613707,998.6344756,999.9844237,1004.065421,1001.862928,1002.811007,1002.516096,1001.461059,1003.449637,1004.599169,1003.754933,1004.589823,1004.017653,1002.523364,1006.221184,1005.549325,1004.94704,1002.712357,1005.379024,1002.423676,1002.813084,1002.610592,1001.220145,1000.43406,999.886812,1000.458982,1000.538941,1001.342679,1000.680166,1001.385254,1001.332295,1001.067497,998.0799585,1000.719626,1001.159917,1000.609553,1002.622015,1000.478712,1001.253375,1000.507788,1002.641745,1004.701973,1006.357217,1004.23053,1003.326064,1003.495327,1002.790239,1000.694704,1002.58567,1002.091381,1004.25026,1003.392523,1005.390447,1000.873313,1004.141225,1001.803738,1001.404984,997.4454829,998.6905504,999.2087227,999.5794393,1002.955348,1000.905504,1002.244029,1001.543094,1002.21703,1001.37487,999.6915888,999.7819315,1001.272066,1002.854621,1000.200415,1001.895119,1001.58567,1004.871236,1001.602285,1002.449637,1001.74974,1004.364486,1004.435099,1002.458982,1004.23053,1002.562825,1003.788162,1002.057113,1003.840083,1003.463136,1004.415369,1002.193146,1004.48702,1001.377985,1000.429907,1001.527518,1000.182762,1001.333333,1000.607477,1001.821391,1004.609553,1002.755971,1002.484943,1003.590862,1004.449637,1004.005192,1002.257529,1002.225337,1001.082035,1001.857736,1003.531672,1002.725857,1002.888889,999.1079958,1000.28972,997.2336449,998.7175493,999.7133956,998.1516096,998.992731,999.0934579,999.509865,1000.734164,998.4974039,998.5420561,998.7248183,997.8951194,999.5109034,999.4600208,998.8681205,998.1474559,998.569055,999.7279335,997.7154725,998.2720665,999.7154725,1000.732087,1001.662513,999.933541,1001.278297,1000.645898,1001.811007,1003.041537,1004.439252,1004.841121,1005.88785,1004.099688,1003.78297,1001.359294,1004.188993,1002.154725,1006.232606,1005.939772,1005.680166,1005.916926,1003.558671,1004.58567,1003.963655,1005.286604,1003.71028,1004.920042,1004.954309,1005.847352,1004.708204,1005.163032,1003.34891,1004.103842,999.6469367,1001.421599,1003.016615,1005.119418,1000.766355,1003.288681,1001.956386,1002.779855,1003.03946,1002.926272,1003.539979,1005.913811,1003.893043,1001.687435,1000.272066,1003.471443,1001.692627,1001.871236,1000.705088,1001.330218,1003.731049,1001.680166,1003.012461
1646.338014,1645.232698,1644.446339,1644.595787,1644.911735,1644.528586,1648.208626,1646.958877,1648.490471,1646.674022,1645.947844,1648.290873,1649.533601,1649.179539,1649.328987,1648.770311,1647.679037,1649.484453,1648.838516,1647.80341,1647.074223,1649.06319,1647.188566,1647.351053,1647.574724,1647.512538,1645.719157,1645.049147,1647.545637,1646.172518,1645.658977,1645.434303,1646.060181,1645.322969,1646.032096,1644.889669,1646.589769,1645.545637,1644.496489,1646.559679,1646.159478,1646.311936,1645.509529,1647.701103,1648.722166,1649.335005,1647.379137,1648.508526,1647.943831,1647.735206,1647.794383,1648.003009,1648.399198,1649.189569,1648.55667,1650.830491,1647.361083,1648.687061,1646.756269,1646.451354,1641.717151,1644.817452,1644.874624,1645.321966,1646.847543,1645.920762,1647.870612,1646.874624,1646.939819,1646.03009,1645.078235,1645.398195,1645.64995,1647.752257,1644.853561,1646.717151,1645.375125,1648.185557,1645.812437,1646.960883,1646.534604,1648.332999,1647.55667,1647.223671,1649.074223,1646.931795,1646.088265,1645.525577,1647.091274,1647.787362,1648.985958,1646.944835,1648.262788,1646.885657,1647.371113,1647.049147,1644.580742,1645.564694,1644.838516,1645.105316,1646.607823,1646.713139,1647.156469,1648.198596,1648.488465,1646.594784,1646.154463,1646.514544,1646.927783,1647.461384,1648.715145,1648.787362,1648.440321,1646.93681,1647.538616,1644.540622,1645.620863,1645.470411,1644.899699,1644.132397,1644.632899,1644.990973,1645.806419,1645.219659,1643.947844,1644.472417,1644.521565,1645.486459,1645.074223,1643.121364,1644.227683,1645.307924,1645.270812,1644.495486,1645.637914,1647.220662,1647.171515,1646.918756,1646.830491,1646.645938,1646.11334,1647.805416,1649.253761,1650.365095,1650.129388,1648.085256,1647.555667,1648.330993,1646.202608,1646.2999,1645.249749,1646.998997,1647.976931,1649.396189,1648.24674,1646.721163,1647.857573,1648.130391,1648.324975,1648.057172,1649.080241,1648.845537,1648.600802,1647.908726,1648.259779,1646.930792,1647.484453,1645.544634,1646.912738,1646.12337,1646.84654,1646.538616,1648.990973,1646.621866,1647.101304,1648.486459,1646.568706,1648.544634,1649.577733,1649.489468,1648.094283,1648.357071,1648.038114,1647.100301,1648.068205,1646.862588,1645.766299,1648.414243,1647.985958,1647.116349
1409.720543,1406.575776,1408.23833,1406.128727,1408.401193,1407.188772,1408.284804,1409.848859,1410.635205,1408.127699,1405.311125,1408.402838,1410.49928,1410.515525,1406.841456,1409.862019,1410.069299,1411.853177,1413.293029,1414.73905,1410.028172,1410.797861,1410.185893,1411.696278,1410.580506,1409.601892,1409.282953,1408.04051,1405.225375,1408.408801,1408.70656,1410.400781,1410.087806,1409.261773,1409.267325,1408.623278,1408.066626,1406.876414,1410.733909,1410.729385,1409.146823,1409.807115,1409.662348,1409.273288,1413.730825,1413.476866,1412.318939,1411.592844,1413.413325,1410.583179,1411.710261,1409.261773,1410.52334,1409.52663,1409.443965,1408.059428,1402.950236,1404.780999,1405.290767,1403.543903,1406.104462,1409.978203,1409.973884,1411.997532,1413.086572,1412.225581,1411.806292,1409.918774,1411.046679,1407.950236,1410.439029,1410.171293,1410.159984,1408.747687,1409.434917,1409.469669,1410.196586,1408.798067,1406.42628,1408.460004,1407.047502,1407.694633,1406.025087,1407.215916,1408.662143,1408.819247,1411.556241,1413.665638,1413.033107,1413.073617,1411.492494,1411.613407,1412.009665,1409.304339,1409.911166,1407.434711,1409.817191,1407.159778,1406.762081,1409.892042,1409.783056,1410.14086,1411.687436,1412.29817,1413.947769,1409.455891,1410.90438,1412.965042,1407.888135,1410.310919,1410.867777,1411.28357,1409.327781,1405.933374,1403.598807,1403.776681,1409.514497,1412.200082,1412.199877,1412.197409,1412.147851,1411.744808,1413.43101,1411.063952,1410.759819,1408.157105,1408.479128,1409.327987,1406.387415,1407.470286,1409.962163,1409.958873,1409.072383,1410.763109,1409.241415,1409.839605,1412.481596,1413.644253,1413.32408,1411.71314,1410.577627,1409.492083,1405.852149,1407.549866,1409.369525,1408.52848,1409.673864,1410.329015,1405.62883,1405.211598,1408.583796,1409.999589,1410.910343,1409.84454,1408.186305,1407.219618,1407.59161,1408.08904,1409.098705,1408.93831,1408.3613,1410.808554,1411.564055,1409.324285,1408.851532,1410.913428,1410.706148,1407.546371,1409.641168,1410.417849,1405.977791,1406.708616,1406.477894,1410.964014,1410.325314,1412.328192,1409.332305,1410.900679,1410.474399,1408.261361,1409.033313,1410.608678,1409.525396,1408.965453,1410.429365,1406.340942,1405.948591,1406.12482,1408.433477,1407.495784
1439.464146,1438.844632,1441.355212,1440.868339,1441.642633,1438.356583,1437.20239,1439.065439,1440.435933,1438.356583,1440.294867,1440.864812,1444.579741,1445.047218,1442.065439,1440.544867,1442.230799,1442.408699,1440.841105,1439.032719,1436.509208,1440.118926,1439.730799,1440.983542,1441.837382,1442.970415,1440.528213,1436.726293,1439.470611,1438.123041,1441.075627,1441.631074,1439.11442,1436.413205,1437.744318,1437.692398,1437.683777,1434.903605,1441.077194,1440.152625,1441.631466,1439.035266,1438.111677,1440.085815,1440.203174,1438.204937,1438.615008,1441.401646,1442.8654,1441.451803,1441.011168,1439.674177,1439.22453,1439.854232,1436.970807,1436.306426,1431.556426,1435.046042,1432.591889,1431.747453,1435.018809,1440.779389,1440.487461,1441.030368,1444.75098,1441.659483,1440.917124,1439.005682,1441.665752,1438.788009,1440.154389,1440.560149,1439.288793,1440.090125,1442.058386,1443.375588,1440.695337,1440.235893,1437.1875,1437.535854,1438.222375,1438.382249,1437.05192,1437.791928,1437.062696,1435.298981,1436.116771,1436.610893,1437.732367,1439.207092,1439.742947,1439.493926,1440.507249,1438.785854,1439.98511,1438.469632,1437.025862,1438.662422,1434.248237,1436.896944,1438.737853,1439.151254,1440.629898,1438.971003,1439.800157,1438.360893,1440.670259,1436.951411,1435.923002,1443.050549,1444.201019,1443.351293,1441.958268,1441.284287,1439.354624,1435.61442,1439.507641,1441.970024,1442.388127,1439.51587,1437.604624,1439.988245,1443.512931,1441.629702,1437.609326,1436.408699,1438.34326,1437.64518,1438.027234,1436.785266,1438.064263,1438.703174,1438.077782,1437.821317,1437.036246,1441.056818,1439.928292,1439.722179,1438.419279,1436.673197,1440.722375,1439.984522,1439.901058,1440.79232,1438.588166,1440.318378,1441.014107,1446.028017,1436.728644,1436.159091,1435.81681,1438.801724,1438.040948,1438.952194,1442.380878,1439.430643,1441.512147,1439.177508,1440.669083,1440.654976,1438.478056,1440.888127,1436.812304,1436.467672,1438.754702,1438.203958,1440.388519,1438.556622,1444.076215,1439.82739,1437.495494,1439.174765,1439.650274,1440.281544,1438.882641,1444.951215,1440.242947,1443.00098,1443.738636,1444.023511,1440.241379,1440.895572,1442.60815,1440.223158,1442.480212,1441.115008,1440.598354,1440.06877,1443.473942,1441.318966
2004.623874,2003.599099,2002.17455,1998.173423,2000.243243,2002.88964,2008.405405,2006.068694,2007.993243,2006.024775,2005.976351,2007.828829,2008.763514,2006.623874,2008.326577,2009.559685,2005.933559,2011.780405,2011.582207,2009.869369,2004.640766,2006.632883,2004.495495,2003.836712,2004.902027,2002.527027,2001.154279,1999.760135,2002.253378,2004.122748,2004.940315,2004.524775,2003.220721,2003.597973,2002.976351,1999.881757,2003.740991,2003.030405,2004.398649,2004.752252,2003.384009,2004.793919,2004.377252,2007.67455,2008.433559,2011.912162,2008.30518,2007.115991,2005.047297,2005.65991,2002.387387,2004.918919,2003.689189,2007.853604,2005.808559,2007.701577,2002.164414,2008.02027,2007.447072,2005.986486,1997.358108,2000.003378,2001.718468,2002.072072,2005.796171,2002.863739,2005.53491,2005.490991,2006.085586,2003.81982,2000.10473,2002.530405,2005.53491,2006.068694,2003.13964,2005.201577,2005.403153,2009.349099,2005.851351,2009.397523,2007.393018,2008.578829,2006.744369,2004.867117,2008.654279,2005.559685,2006.43018,2004.586712,2008.066441,2007.400901,2009.510135,2005.13964,2008.891892,2004.09009,2001.681306,2003.835586,2002.579955,2002.649775,2003.358108,2002.887387,2005.666667,2003.353604,2004.953829,2008.242117,2008.945946,2005.938063,2003.519144,2003.381757,1998.468468,1999.846847,2001.706081,2002.015766,2004.192568,2002.07545,2004.101351,2000.561937,2002.470721,2002.617117,2000.234234,2000.137387,1999.204955,2000.718468,2002,1999.002252,2001.085586,2001.886261,2003.67455,2003.881757,2000.951577,2000.022523,1999.916667,2003.371622,2004.90991,2000.36036,1999.420045,2002.752252,2002.630631,2004.501126,2003.949324,2006.915541,2005.752252,2004.856982,2005.219595,2008.599099,2009.447072,2011.620495,2009.657658,2007.721847,2005.10473,2009.921171,2006.476351,2011.538288,2011.416667,2008.992117,2010.61036,2006.761261,2008.622748,2008.097973,2009.693694,2007.443694,2008.806306,2008.040541,2009.647523,2009.046171,2009.058559,2007.835586,2007.033784,1998.890766,2001.630631,2008.208333,2006.918919,2003.277027,2007.095721,2004.706081,2005.996622,2006.996622,2007.277027,2010.59009,2012.606982,2008.934685,2005.297297,2002.081081,2005.162162,2004.046171,2004.846847,2000.311937,2001.576577,2006.208333,2003.810811,2005.925676
1741.323153,1741.469951,1738.959606,1737.835468,1738.337931,1739.29064,1742.277833,1742.369458,1744.474877,1743.3133,1746.338916,1746.4867,1750.364532,1749.242365,1748.872906,1746.253202,1746.700493,1749.419704,1748.403941,1745.238424,1740.840394,1743.324138,1741.518227,1739.846305,1741.853202,1741.965517,1738.496552,1737.334975,1743.297537,1740.306404,1742.803941,1742.428571,1739.943842,1737.141872,1738.182266,1737.394089,1742.630542,1738.837438,1738.722167,1739.159606,1739.914286,1739.40197,1738.722167,1742.345813,1744.684729,1746.50936,1743.197044,1742.061084,1741.417734,1743.833498,1741.543842,1745.282759,1744.565517,1751.085714,1747.721182,1750.039409,1744.816749,1745.999015,1743.118227,1743.178325,1735.063054,1736.425616,1736.634483,1738.452217,1742.753695,1739.916256,1741.825616,1740.093596,1742.216749,1740.470936,1736.675862,1738.850246,1740.375369,1743.506404,1740.348768,1743.621675,1743.162562,1746.841379,1745.234483,1743.446305,1742.122167,1740.75665,1739.990148,1741.561576,1744.049261,1741.146798,1739.805911,1738.344828,1740.171429,1741.206897,1744.592118,1739.329064,1741.17734,1737.468966,1738.636453,1738.307389,1734.562562,1738.949754,1737.375369,1736.087685,1740.454187,1740.317241,1742.093596,1744.729064,1744.362562,1739.825616,1739.838424,1737.298522,1735.15665,1735.940887,1740.335961,1740.329064,1741.248276,1741.995074,1744.257143,1742.342857,1741.016749,1738.813793,1737.529064,1735.176355,1736.455172,1734.948768,1737.378325,1737.442365,1736.24532,1740.842365,1743.784236,1741.957635,1739.997044,1734.738916,1735.879803,1735.127094,1738.612808,1735.455172,1734.305419,1741.085714,1740.743842,1741.831527,1740.550739,1742.850246,1744.142857,1744.176355,1746.13399,1745.826601,1744.826601,1747.752709,1745.437438,1746.866995,1740.221675,1742.89064,1739.06601,1743.492611,1743.269951,1744.634483,1749.176355,1745.249261,1745.970443,1744.60197,1746.981281,1744.914286,1746.4867,1747.070936,1744.10936,1746.176355,1746.316256,1746.019704,1747.291626,1740.347783,1741.370443,1744.551724,1744.364532,1742.35665,1747.788177,1744.185222,1744.189163,1749.970443,1745.00197,1747.26601,1752.334975,1747.748768,1745.266995,1745.320197,1745.884729,1741.405911,1745.303448,1743.537931,1741.514286,1746.460099,1746.06798,1746.612808
